2018-06-28,269.2900085449219,271.75,268.489990234375,76650500.0,SPY
2018-06-29,272.1199951171875,273.6600036621094,271.1499938964844,97592500.0,SPY
2018-06-30,272.1199951171875,273.6600036621094,271.1499938964844,0.0,SPY
2018-07-01,272.1199951171875,273.6600036621094,271.1499938964844,0.0,SPY
2018-07-02,269.510009765625,272.0400085449219,269.239990234375,63554800.0,SPY
2018-07-03,272.8699951171875,272.9800109863281,270.4200134277344,42187100.0,SPY
2018-07-04,272.8699951171875,272.9800109863281,270.4200134277344,0.0,SPY
2018-07-05,272.1700134277344,273.17999267578125,270.9599914550781,56925900.0,SPY
2018-07-06,273.1400146484375,275.8399963378906,272.7099914550781,66493700.0,SPY
2018-07-07,273.1400146484375,275.8399963378906,272.7099914550781,0.0,SPY
2018-07-08,273.1400146484375,275.8399963378906,272.7099914550781,0.0,SPY
2018-07-09,276.54998779296875,277.9599914550781,276.5,50550400.0,SPY
2018-07-10,278.4100036621094,279.010009765625,278.0799865722656,51966800.0,SPY
2018-07-11,277.1499938964844,278.0400085449219,276.5199890136719,77054700.0,SPY
2018-07-12,278.2799987792969,279.42999267578125,277.6000061035156,60124700.0,SPY
2018-07-13,279.1700134277344,279.92999267578125,278.6600036621094,48216000.0,SPY
2018-07-14,279.1700134277344,279.92999267578125,278.6600036621094,0.0,SPY
2018-07-15,279.1700134277344,279.92999267578125,278.6600036621094,0.0,SPY
2018-07-16,279.6400146484375,279.79998779296875,278.8399963378906,48201000.0,SPY
2018-07-17,278.4700012207031,280.9100036621094,278.4100036621094,52315500.0,SPY
2018-07-18,280.5599975585937,281.17999267578125,280.0599975585937,44593500.0,SPY
2018-07-19,280.3099975585937,280.739990234375,279.4599914550781,61412100.0,SPY
2018-07-20,279.7699890136719,280.4800109863281,279.5,82337700.0,SPY
2018-07-21,279.7699890136719,280.4800109863281,279.5,0.0,SPY
2018-07-22,279.7699890136719,280.4800109863281,279.5,0.0,SPY
2018-07-23,279.45001220703125,280.42999267578125,279.0599975585937,47047600.0,SPY
2018-07-24,281.7900085449219,282.5599975585937,280.6300048828125,68026900.0,SPY
2018-07-25,281.3299865722656,284.3699951171875,281.2799987792969,78882900.0,SPY
2018-07-26,283.20001220703125,284.1099853515625,283.0899963378906,57919500.0,SPY
2018-07-27,283.7099914550781,283.82000732421875,280.3800048828125,76768700.0,SPY
2018-07-28,283.7099914550781,283.82000732421875,280.3800048828125,0.0,SPY
2018-07-29,283.7099914550781,283.82000732421875,280.3800048828125,0.0,SPY
2018-07-30,281.510009765625,281.69000244140625,279.3599853515625,63742500.0,SPY
2018-07-31,280.8099975585937,282.0199890136719,280.3800048828125,68570500.0,SPY
2018-08-01,281.5599975585937,282.1300048828125,280.1300048828125,53853300.0,SPY
2018-08-02,279.3900146484375,282.5799865722656,279.1600036621094,63426400.0,SPY
2018-08-03,282.5299987792969,283.6600036621094,282.3299865722656,53935400.0,SPY
2018-08-04,282.5299987792969,283.6600036621094,282.3299865722656,0.0,SPY
2018-08-05,282.5299987792969,283.6600036621094,282.3299865722656,0.0,SPY
2018-08-06,283.6400146484375,284.989990234375,283.20001220703125,39400900.0,SPY
2018-08-07,285.3900146484375,286.010009765625,285.239990234375,43196600.0,SPY
2018-08-08,285.3900146484375,285.9100036621094,284.94000244140625,42114600.0,SPY
2018-08-09,285.5299987792969,285.9700012207031,284.9200134277344,35717000.0,SPY
2018-08-10,283.45001220703125,284.0599975585937,282.3599853515625,77076000.0,SPY
2018-08-11,283.45001220703125,284.0599975585937,282.3599853515625,0.0,SPY
2018-08-12,283.45001220703125,284.0599975585937,282.3599853515625,0.0,SPY
2018-08-13,283.4700012207031,284.1600036621094,281.7699890136719,65732900.0,SPY
2018-08-14,282.9200134277344,284.1700134277344,282.4800109863281,43842000.0,SPY
